author_id,name,total_paper_count,total_citation_count,h_index,institution,first_publication_year,last_publication_year,career_span,avg_papers_per_year,first_author_count,last_author_count,mode_venue,unique_venues,venue_diversity,venue_types,conference_journal_ratio,citations_per_paper
46185356,Elior Sulem,18,1577,11,,2015,2023,9,2.0,9,1,Conference on Empirical Methods in Natural Language Processing,9.0,0.9483627932161026,"{'conference': 10, 'journal': 1}",10.0,87.61111111111111
2108860856,Xiaodong Liu,47,6182,26,,2010,2022,13,3.6153846153846154,14,3,arXiv.org,23.0,0.8951070448088062,"{'conference': 24, 'journal': 2}",12.0,131.53191489361703
1492210971,Beth Ripley,27,1119,16,,2016,2023,8,3.375,4,9,3D Printing in Medicine,16.0,0.9623059780976562,{'journal': 17},0.0,41.44444444444444
2244151777,Weisi Guo,25,701,6,,2022,2025,4,6.25,0,18,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",22.0,0.9875375532993242,"{'journal': 8, 'conference': 6}",0.75,28.04
73331542,周春婷,2,59,2,,2016,2023,8,0.25,0,2,,,,,,29.5
46352177,Mark O Walderhaug,20,940,13,,2009,2024,16,1.25,0,3,Transfusion,14.0,0.9512977300603139,{'journal': 17},0.0,47.0
9358910,Shrimai Prabhumoye,52,3938,19,,2014,2024,11,4.7272727272727275,16,7,arXiv.org,18.0,0.8394370688167885,"{'conference': 16, 'journal': 3}",5.333333333333333,75.73076923076923
1667035673,Kiamehr Rezaee,14,247,7,,2020,2024,5,2.8,3,0,Conference on Empirical Methods in Natural Language Processing,10.0,0.9575261403463023,{'conference': 8},inf,17.642857142857142
2109641161,Zhenhao Li,14,292,6,Imperial College London,2019,2024,6,2.3333333333333335,7,0,Conference on Machine Translation,7.0,0.9106994941661898,{'conference': 9},inf,20.857142857142858
1740728360,James H. Martin,10,163,6,,1978,2021,44,0.22727272727272727,6,4,KI - Künstliche Intelligenz,2.0,1.0,{'conference': 1},inf,16.3
144063845,K. Kumamaru,163,3425,30,,2010,2025,16,10.1875,26,10,The International Journal of Cardiovascular Imaging,63.0,0.9279621230519794,"{'journal': 116, 'conference': 2}",0.017241379310344827,21.012269938650306
19168196,Michihiro Yasunaga,74,13981,33,,2017,2025,9,8.222222222222221,18,8,arXiv.org,16.0,0.8784812531861971,"{'conference': 40, 'journal': 1}",40.0,188.93243243243242
2108692967,Yufen Huang,16,458,12,,2019,2023,5,3.2,4,0,AAAI Conference on Artificial Intelligence,11.0,0.9460818874660354,{'conference': 10},inf,28.625
2402716,Colin Raffel,102,53698,54,,2010,2023,14,7.285714285714286,19,43,arXiv.org,20.0,0.8575351837438392,"{'conference': 57, 'journal': 7}",8.142857142857142,526.4509803921569
1904671,J. Kors,312,15201,59,,1984,2023,40,7.8,23,76,Journal of Electrocardiology,110.0,0.9235636772339214,"{'journal': 187, 'conference': 27}",0.1443850267379679,48.72115384615385
30763251,S. Kwan,62,1818,21,,2005,2022,18,3.4444444444444446,18,9,Journal of Vascular and Interventional Radiology,24.0,0.8557145065467959,"{'journal': 35, 'conference': 5}",0.14285714285714285,29.322580645161292
65811175,John W. Ricketts,4,627,2,,1912,2024,113,0.035398230088495575,4,1,"Proceedings of the Institution of Mechanical Engineers. Part O, Journal of risk and reliability",3.0,0.9999999999999998,"{'journal': 1, 'conference': 1}",1.0,156.75
51436004,Betty van Aken,13,616,9,Beuth University of Applied Sciences Berlin,2018,2023,6,2.1666666666666665,8,2,The Web Conference,11.0,0.9881090915741209,"{'conference': 7, 'journal': 1}",7.0,47.38461538461539
65966956,A. Alhazmi,15,816,5,,2019,2024,6,2.5,4,5,IEEE International Joint Conference on Neural Network,10.0,0.9575261403463023,"{'conference': 8, 'journal': 2}",4.0,54.4
2213351143,Jia-Hong Huang,18,379,12,,2018,2024,7,2.5714285714285716,12,2,arXiv.org,8.0,0.9017430009140989,{'conference': 10},inf,21.055555555555557
2013656,Jannik Strotgen,95,2745,22,,2010,2025,16,5.9375,20,30,The Web Conference,31.0,0.9065038506462485,"{'conference': 66, 'journal': 4}",16.5,28.894736842105264
1875233,Bonan Min,44,2123,16,,2009,2023,15,2.933333333333333,18,10,Conference on Empirical Methods in Natural Language Processing,18.0,0.8756740242914498,"{'conference': 32, 'journal': 3}",10.666666666666666,48.25
2249845515,Ke Xu,5,100,3,,2023,2024,2,2.5,0,0,arXiv.org,3.0,0.8649735207179272,{'conference': 2},inf,20.0
144003169,Claire Grover,142,3971,34,,1987,2025,39,3.641025641025641,31,35,International Conference on Language Resources and Evaluation,56.0,0.9462197204699903,"{'journal': 19, 'conference': 40}",2.1052631578947367,27.964788732394368
2089067,Yoav Goldberg,120,20377,51,Bar-Ilan University,1993,2023,31,3.870967741935484,33,56,Annual Meeting of the Association for Computational Linguistics,36.0,0.8327885191895417,"{'conference': 71, 'journal': 14}",5.071428571428571,169.80833333333334
3416737,Shannon L. Spruit,31,2015,12,,2009,2023,15,2.066666666666667,9,5,Science and Engineering Ethics,15.0,0.955276018110066,"{'journal': 14, 'conference': 3}",0.21428571428571427,65.0
2075413447,ZiHang Zeng,13,250,7,,2017,2023,7,1.8571428571428572,2,1,Innovation in aging,12.0,1.0000000000000004,"{'journal': 5, 'conference': 3}",0.6,19.23076923076923
40450311,Joanne Boisson,13,177,4,,2013,2024,12,1.0833333333333333,6,0,Conference on Empirical Methods in Natural Language Processing,9.0,0.9766146686727132,{'conference': 9},inf,13.615384615384615
51217514,I. Guellil,23,426,10,,2017,2024,8,2.875,22,1,arXiv.org,15.0,0.9820064253709696,"{'journal': 7, 'conference': 4}",0.5714285714285714,18.52173913043478
40500540,Xiaochuang Han,21,1037,15,University of Washington,2017,2023,7,3.0,12,1,Conference on Empirical Methods in Natural Language Processing,12.0,0.9294645056928434,{'conference': 13},inf,49.38095238095238
31627633,M. Carson,40,664,13,,2007,2023,17,2.3529411764705883,16,2,American Medical Informatics Association Annual Symposium,16.0,0.9595099542245387,"{'journal': 12, 'conference': 6}",0.5,16.6
2119320633,A. Kumar,27,1472,12,,2012,2021,10,2.7,18,4,Knowledge-Based Systems,12.0,0.9823368126263246,"{'journal': 7, 'conference': 3}",0.42857142857142855,54.51851851851852
145137850,Katherine A. Keith,17,511,8,Williams College,2017,2025,9,1.8888888888888888,8,3,Annual Meeting of the Association for Computational Linguistics,11.0,0.9366347672506407,"{'journal': 3, 'conference': 8}",2.6666666666666665,30.058823529411764
2288496098,Mrs . Indu,1,31,1,,2019,2019,1,1.0,1,0,,,,,,31.0
2269296214,Beatrice Alex,9,134,2,,2008,2024,17,0.5294117647058824,0,6,arXiv.org,7.0,0.9999999999999999,"{'conference': 2, 'journal': 2}",1.0,14.88888888888889
34691913,Dat Quoc Nguyen,75,4668,33,,2009,2023,15,5.0,29,22,Interspeech,41.0,0.945150413891968,"{'journal': 9, 'conference': 52}",5.777777777777778,62.24
1773235,Fu Lee Wang,306,3718,33,The Open University of Hong Kong,1990,2023,34,9.0,55,98,International Conference on Hybrid Learning and Education,137.0,0.9482565018676465,"{'conference': 95, 'journal': 95}",1.0,12.15032679738562
1719404,Alessandro Moschitti,347,12951,52,"Amazon, University of Trento",1990,2025,36,9.63888888888889,55,199,Annual Meeting of the Association for Computational Linguistics,81.0,0.8490214221105057,"{'conference': 218, 'journal': 28}",7.785714285714286,37.32276657060519
2122908904,Dimosthenis Antypas,19,235,7,,2021,2024,4,4.75,11,0,arXiv.org,12.0,0.9153159646026721,"{'conference': 9, 'journal': 1}",9.0,12.368421052631579
1790227,Xuanjing Huang,385,18735,64,Fudan University,1997,2024,28,13.75,5,284,Annual Meeting of the Association for Computational Linguistics,71.0,0.7714564197832469,"{'journal': 29, 'conference': 275}",9.482758620689655,48.66233766233766
88728159,Sam Shleifer,43,8214,13,,2019,2025,7,6.142857142857143,1,0,arXiv.org,7.0,0.7806678181414528,"{'conference': 7, 'journal': 1}",7.0,191.02325581395348
2066369448,Mikhail Galkin,55,1831,21,Google Research,2013,2025,13,4.230769230769231,16,5,arXiv.org,24.0,0.8640156460550815,"{'conference': 33, 'journal': 2}",16.5,33.29090909090909
2512179,Karim Bouzoubaa,58,898,15,,1998,2025,28,2.0714285714285716,5,23,"International Colloquium on Automata, Languages and Programming",30.0,0.9583579104444012,"{'journal': 12, 'conference': 25}",2.0833333333333335,15.482758620689655
144580027,Dong Yu,572,41570,80,,2010,2023,14,40.857142857142854,42,115,Journal of High Energy Physics,56.0,0.6564587329792035,"{'conference': 152, 'journal': 229}",0.6637554585152838,72.67482517482517
32794831,W. Zhang,129,2373,22,,2009,2024,16,8.0625,35,29,arXiv.org,78.0,0.9571484968457916,"{'conference': 48, 'journal': 40}",1.2,18.3953488372093
145113537,M. Chary,16,271,7,,1996,2018,23,0.6956521739130435,11,4,Journal of Medical Toxicology,11.0,0.9639384467339628,"{'journal': 8, 'conference': 2}",0.25,16.9375
37994086,D. Wolter,93,1257,20,,2000,2024,25,3.72,31,65,Deutsche Jahrestagung für Künstliche Intelligenz,42.0,0.9410526382654157,"{'conference': 37, 'journal': 10}",3.7,13.516129032258064
46331602,Irene Li,34,1408,12,,1988,2023,36,0.9444444444444444,12,5,Annual Meeting of the Association for Computational Linguistics,18.0,0.9238769464131082,"{'journal': 8, 'conference': 14}",1.75,41.411764705882355
144326610,Peng Li,72,4858,32,"Institute for AI Industry Research (AIR), Tsinghua University, China",2009,2024,16,4.5,6,2,Annual Meeting of the Association for Computational Linguistics,16.0,0.8199321163947013,"{'conference': 49, 'journal': 5}",9.8,67.47222222222223
1753344,Maosong Sun,494,39257,91,,1995,2023,29,17.03448275862069,18,305,arXiv.org,106.0,0.7524457397879248,"{'conference': 291, 'journal': 58}",5.017241379310345,79.46761133603239
